"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HasOptedOutOfEmail","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","Product_Areas__c","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
b7765d7a-9b9e-4dfe-82b4-ac479360a70b,d44de8d9-99e3-4019-91af-aca592058a9c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+489@gmail.com,"#N/A","#N/A",Lian,false,"#N/A","#N/A",Erny,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
b78cc22f-5a32-41ab-8891-8149bcbea499,"#N/A",(02) 6052 6150,"#N/A",Operations,"#N/A",jmanningcongagdo+838@gmail.com,"#N/A",(02) 6052 6150,Elbertine,false,"#N/A","#N/A",Hagan,"#N/A",North Sydney,Australia,"#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,0429 888 809,North Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,(02) 6052 6150,"#N/A","#N/A","#N/A","VP, Consulting",Prodly,"#N/A","#N/A",false,false
b7db3402-7dde-4de9-8b7d-c9e4298f601a,e33415d7-6f5e-4e7c-860a-78ec983a611c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+162@gmail.com,"#N/A","#N/A",Kari,false,"#N/A","#N/A",Onfre,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(276)956-8747,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
b7fe375a-7dd3-4f1b-92f3-aa5bff231372,759fc15e-441a-40d0-907b-fd218963b862,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+750@gmail.com,"#N/A","#N/A",Binnie,false,"#N/A","#N/A",Abramo,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4013,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
b7ff19cd-63eb-44b1-911a-74e1bab0a744,8de7e985-8874-4e4c-ac19-b6b1c1cf07e5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+394@gmail.com,"#N/A","#N/A",Caro,false,"#N/A","#N/A",Mendy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(276) 822-2096,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
b8026d9f-3c07-454c-ae35-3c2e55f1f10c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+75@gmail.com,"#N/A","#N/A",Carlin,false,"#N/A","#N/A",Jabez,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",71 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
b80f47c4-be0c-432a-ac41-45e8b84e0828,f81d3cb2-d128-4117-a3ca-d45b6bf123bf,"#N/A",(07) 6810 8117,"#N/A",CEO,"#N/A",jmanningcongagdo+53@gmail.com,"#N/A",(07) 6810 8117,Margie,false,"#N/A","#N/A",Thedric,"#N/A",Annerley,Australia,"#N/A","#N/A","#N/A",4103,QLD,10 Wingfield St,0418 861 707,Annerley,Australia,"#N/A","#N/A","#N/A","#N/A",4103,QLD,10 Wingfield St,(07) 6810 8117,"#N/A","#N/A","#N/A",Owner,Prodly,"#N/A","#N/A",false,false
b81047ab-d11f-43ff-8828-7bba375e81ae,214608cf-84ad-417f-b4db-b0ffdcbe0ba6,"#N/A",(02) 7084 6511,"#N/A",Business Development,"#N/A",jmanningcongagdo+840@gmail.com,"#N/A",(02) 7084 6511,Emmalynne,false,"#N/A","#N/A",Errick,"#N/A",Canley Vale,Australia,"#N/A","#N/A","#N/A",2166,NSW,66 Beckenham St,0425 431 725,Canley Vale,Australia,"#N/A","#N/A","#N/A","#N/A",2166,NSW,66 Beckenham St,(02) 7084 6511,"#N/A","#N/A","#N/A",Director of Business Development,Prodly,"#N/A","#N/A",false,false
b834e219-37de-4800-a015-be4aee420e7f,8203d038-4f35-47bb-a2c4-83cb2109ebbb,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+371@gmail.com,"#N/A","#N/A",Debbie,false,"#N/A","#N/A",Ansel,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(036) 886-8178,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
b838647d-8859-46d9-b524-e1038fff3848,1b431c5c-0ae0-466a-a02d-d7c2fb88025c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+703@gmail.com,"#N/A","#N/A",Cornie,false,"#N/A","#N/A",Carl,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3994,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
b86a957b-a66f-40d4-a30a-eeeedc8db841,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+709@gmail.com,"#N/A","#N/A",Gabriela,false,"#N/A","#N/A",Eugene,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4000,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
b87c027b-2d46-4973-a453-07662407447f,b00810f0-c474-4efa-adac-e02a4292dd09,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+662@gmail.com,"#N/A","#N/A",Valma,false,"#N/A","#N/A",Travers,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3988,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
b8e3aac1-fa88-41e5-b587-13022eba09cd,88919f35-277e-4936-851d-aa815417494b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+756@gmail.com,"#N/A","#N/A",Verina,false,"#N/A","#N/A",Romeo,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4019,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
b8ed1a75-379e-4595-9971-c15bc5a6592f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+616@gmail.com,"#N/A","#N/A",Kari,false,"#N/A","#N/A",Ewart,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",47405,IN,2 Graceland Street,"#N/A",Bloomington,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
b8ef6495-5a2a-4cf6-8be3-3ac21bee8775,57611d34-1521-4f3c-b014-9383341a8952,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+546@gmail.com,"#N/A","#N/A",Kaitlyn,false,"#N/A","#N/A",Saul,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
b8f703ab-9f65-4a31-ad06-d0300c171a9e,45693b99-3384-475a-90bd-ee336bf4642e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+498@gmail.com,"#N/A","#N/A",Cher,false,"#N/A","#N/A",Austin,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3930,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
b901c491-351f-4bf0-9a29-38bf7b3c8895,f130b472-6798-46c3-b4a0-0342f4e23ace,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+684@gmail.com,"#N/A","#N/A",Giselle,false,"#N/A","#N/A",Ban,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
b924fb41-14c5-4ad0-95b6-92ebfc433729,297bc263-cce7-4fb5-b3cb-f77d5879ea14,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+581@gmail.com,"#N/A","#N/A",Ethelind,false,"#N/A","#N/A",Griffy,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3963,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
b942a9aa-663a-423e-b963-9e5b1c839c87,df15a8c5-9f93-4ef9-85e1-7a9754d0b2f1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+359@gmail.com,"#N/A","#N/A",Priscella,false,"#N/A","#N/A",Phineas,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(276)956-8750,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
b9683720-b162-4997-bb0d-e1e03d0c17dd,c1c5a629-ea30-4502-ac0c-9a25ae312247,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+60@gmail.com,"#N/A","#N/A",Dorena,false,"#N/A","#N/A",Chuck,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
b98e9904-443b-4c13-9125-394f9af843be,"#N/A","#N/A","#N/A","#N/A","Augusto P. Aragone serves as Executive Vice President, Secretary and General Counsel for Ingram Micro Inc., a leader in delivering the full spectrum of global technology and supply-chain solutions to businesses around the world.",jmanningcongagdo+284@gmail.com,"#N/A","#N/A",Felipa,false,"#N/A","#N/A",Martino,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(677) 222-6736,"#N/A","#N/A","#N/A","EVP, Secretary and General Counsel",Prodly,"#N/A","#N/A",false,false
b9c68a41-288b-43bc-ac28-2ec38a4d2ccf,16a8719e-bbd1-4c74-911b-f9cff0b22ece,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+265@gmail.com,"#N/A","#N/A",Dulcia,false,"#N/A","#N/A",Jozef,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(276)956-8749,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
b9eaf1aa-e254-4e9e-ae09-390b66df85ec,bd100077-0f40-4b47-975d-65882a031039,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+512@gmail.com,"#N/A","#N/A",Blanche,false,"#N/A","#N/A",Manfred,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3944,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
ba1d31fb-1c5d-4dce-b5d9-56d638a5bc18,b03a6bbd-c26e-46b8-82f0-ae30bdc03ba8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+277@gmail.com,"#N/A","#N/A",Madge,false,"#N/A","#N/A",Gay,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(881) 619-2143,"#N/A","#N/A","#N/A",Vice President-Transportation,Prodly,"#N/A","#N/A",false,false
ba21e181-82c0-4efb-a005-8dc66eead3d1,e4957235-253a-45e2-8b24-e7e891ce5222,"#N/A","#N/A",1981-06-28,"#N/A","#N/A",jmanningcongagdo+518@gmail.com,"#N/A","#N/A",Xylina,false,"#N/A","#N/A",Kelley,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(442) 344-4953,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
ba24388b-bebf-4e7f-bd2f-f0ba2009e229,ab09b305-6eb8-4318-ab58-5a96a3816af1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+611@gmail.com,"#N/A","#N/A",Pru,false,"#N/A","#N/A",Otho,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",6816,CT,5898 Superior Street,"#N/A",Danbury,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
ba3e9bf6-c931-4e51-bfbe-98e8dc4d3fa6,"#N/A","#N/A","#N/A","#N/A","Michael Morrison is Senior Vice President, Marketing for Andeavor. Mr. Morrison joined Andeavor in 2016, bringing more than 30 years of experience in the downstream business to his role.",jmanningcongagdo+827@gmail.com,"#N/A","#N/A",Catherin,false,"#N/A","#N/A",Bryce,"#N/A",Pittsburgh,USA,"#N/A","#N/A","#N/A",15212,PA,100 Art Rooney Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(228) 983-3203,"#N/A","#N/A","#N/A","SVP, Marketing",Prodly,"#N/A","#N/A",false,false
ba825c51-b7b2-44e6-8831-f4a5ddf2947b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+771@gmail.com,"#N/A","#N/A",Susana,false,"#N/A","#N/A",Berti,"#N/A",New York,USA,"#N/A","#N/A","#N/A","#N/A",NY,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(251) 141-3114,"#N/A","#N/A","#N/A",Chief Legal Officer,Prodly,"#N/A","#N/A",false,false
ba899a77-2000-4778-ab5e-81193f1f84f5,82a9a6bb-9ff4-4fdb-a2cb-cebd0df0a6f5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+423@gmail.com,"#N/A","#N/A",Adelind,false,"#N/A","#N/A",Cletis,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
baa60cce-43e0-4b90-b09e-058c011cd5f4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+440@gmail.com,"#N/A","#N/A",Jacqueline,false,"#N/A","#N/A",Trumaine,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3923,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
bab390d2-d276-4d28-b269-0876d7d73abb,9138186d-e7a5-4474-94bc-da477cd16724,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+89@gmail.com,"#N/A","#N/A",Annabal,false,"#N/A","#N/A",Bradford,"#N/A",Bronx,USA,"#N/A","#N/A","#N/A",10451,NY,1 East 161st Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(771) 794-1127,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
bab65778-8b88-4251-8178-a46e55f90f5d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+622@gmail.com,"#N/A","#N/A",Rhody,false,"#N/A","#N/A",Ximenez,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
babdf867-8b80-4094-960e-6808c3db9e8a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+662@gmail.com,"#N/A","#N/A",Valma,false,"#N/A","#N/A",Travers,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3988,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
bac5bc6c-e1e6-4afd-85a2-cf01bce330e9,b191e616-1487-48a3-8db2-3d99d0556a5f,"#N/A",(07) 8348 6058,"#N/A",Operations,"#N/A",jmanningcongagdo+143@gmail.com,"#N/A",(07) 8348 6058,Ilse,false,"#N/A","#N/A",Roman,"#N/A",Brisbane,Australia,"#N/A","#N/A","#N/A",4000,QLD,100 Roma St,0429 175 100,Brisbane,Australia,"#N/A","#N/A","#N/A","#N/A",4000,QLD,100 Roma St,(07) 8348 6058,"#N/A","#N/A","#N/A",Head of Operations,Prodly,"#N/A","#N/A",false,false
bb1c6b6d-471f-49d0-b079-618ed5cdf798,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+466@gmail.com,"#N/A","#N/A",Marleen,false,"#N/A","#N/A",Broderick,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(179) 951-2988,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
bb5b9d0d-cc21-4f2d-a784-68995de66c6c,999286a8-ad3e-44e8-803c-8be4d865eb80,"#N/A","#N/A","#N/A","#N/A","David joined AT&T in January 2012 as Senior Vice President and Assistant General Counsel. Prior to joining AT&T, he was a partner of Haynes and Boone, LLP, an Am Law 100 firm based in Dallas, Texas, where he specialized in complex litigation matters, antitrust, and government investigations, and was the Administrative Partner of the firm’s Dallas office. Prior to joining Haynes and Boone, David was Senior Law Clerk to United States District Judge Jerry Buchmeyer, then Chief Judge of the Northern District of Texas.",jmanningcongagdo+378@gmail.com,"#N/A","#N/A",Giselle,false,"#N/A","#N/A",Lambert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(984) 398-8169,"#N/A","#N/A","#N/A",SEVP & General Counsel,Prodly,"#N/A","#N/A",false,false
bb636ec6-d994-4fe7-9dc9-ef45897ada40,"#N/A",(02) 8435 7936,"#N/A",Marketing,"#N/A",jmanningcongagdo+688@gmail.com,"#N/A",(02) 8435 7936,Nani,false,"#N/A","#N/A",Ozzy,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0418 863 793,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 8435 7936,"#N/A","#N/A","#N/A",Project Manager,Prodly,"#N/A","#N/A",false,false
bb78fb6a-2c4a-494b-9f02-db8d812226ba,97b4c9b8-a8ad-477b-9b8f-498e5756d0b5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+804@gmail.com,"#N/A","#N/A",Cherice,false,"#N/A","#N/A",Hurley,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4040,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
bb7bec3c-aae2-4e5c-8ea5-466826ecec38,702967a3-dd63-4348-9567-876537d97960,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+414@gmail.com,"#N/A","#N/A",Melisent,false,"#N/A","#N/A",Cordy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(841) 252-5470,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
bb7fe29c-3a74-4535-b275-5a62cad7aefb,2096f0f9-0855-4d57-8f80-6bb937c6cb6a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+859@gmail.com,"#N/A","#N/A",Lesley,false,"#N/A","#N/A",Abbot,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4068,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
bb81e7a6-f6f4-4031-883d-bf84c7a21dc6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+77@gmail.com,"#N/A","#N/A",Wynn,false,"#N/A","#N/A",Erick,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",80 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
bb8e1187-b230-4170-9fc8-f5a6bd78bf85,612252cd-d971-4151-b761-f006849080e0,"#N/A","#N/A","#N/A","#N/A","Augusto P. Aragone serves as Executive Vice President, Secretary and General Counsel for Ingram Micro Inc., a leader in delivering the full spectrum of global technology and supply-chain solutions to businesses around the world.",jmanningcongagdo+284@gmail.com,"#N/A","#N/A",Felipa,false,"#N/A","#N/A",Martino,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(677) 222-6736,"#N/A","#N/A","#N/A","EVP, Secretary and General Counsel",Prodly,"#N/A","#N/A",false,false
bba7949d-b270-4c4b-af11-a720ff21e16b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+290@gmail.com,"#N/A","#N/A",Fedora,false,"#N/A","#N/A",Jeffrey,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(954) 660-2022,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
bbc41ea8-f77f-48bc-b795-f5403617e6ce,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+69@gmail.com,"#N/A","#N/A",Wendy,false,"#N/A","#N/A",Alasdair,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
bbd6be0b-eaca-443a-ba3a-b8682f6fbb52,bb5547bd-2539-41da-8967-0a2670f36b63,"#N/A","#N/A","#N/A","#N/A","Dion Weisler is the President and CEO of HP Inc., a global leader in innovative personal computing devices, printers, 3D printing, and related services and solutions. A Fortune 100 company with operations in more than 170 countries, HP Inc. is focused on creating technology that makes life better for everyone, everywhere, while championing diversity, sustainability, and corporate responsibility in every community where it does business.",jmanningcongagdo+589@gmail.com,"#N/A","#N/A",Carlin,false,"#N/A","#N/A",Christian,"#N/A",Cleveland,USA,"#N/A","#N/A","#N/A",44114,OH,100 Alfred Lerner Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(189) 239-7731,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
bbd6d181-64b8-4251-bcc0-10d7c1a9d275,"#N/A","#N/A",1962-10-27,"#N/A","#N/A",jmanningcongagdo+554@gmail.com,"#N/A","#N/A",Hettie,false,"#N/A","#N/A",Douglass,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
bbe4675f-8eb9-466e-b15a-9fda4189c46a,5a717324-35ba-4a3b-a76f-815e6bb5a068,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+312@gmail.com,"#N/A","#N/A",Candra,false,"#N/A","#N/A",Silvain,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(425)742-4491,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
